locality_id,suburb_name,locality_class,state,lat,lon
loc1111a15918e6,Leslie Manor,Gazetted Locality,VIC,-38.103141,143.381448
locc4aada78d233,Lethbridge,Gazetted Locality,VIC,-37.950258,144.089067
loc2ab80fa3bdc8,Lexton,Gazetted Locality,VIC,-37.255179,143.516472
loc7555cfa30928,Licola,Gazetted Locality,VIC,-37.602946,146.569572
locf13848e11d5e,Licola North,Gazetted Locality,VIC,-37.520502,146.520601
loc45862f2c9521,Lillico,Gazetted Locality,VIC,-38.12471,145.964899
loc2bb4636b50e3,Lillicur,Gazetted Locality,VIC,-37.169615,143.60171
loc1b395324b50b,Lillimur,Gazetted Locality,VIC,-36.450166,141.113806
loc6709996ea1e2,Lilliput,Gazetted Locality,VIC,-36.128832,146.456535
loc1d8e4b29407f,Lilydale,Gazetted Locality,VIC,-37.762597,145.371478
locb2d171996ed8,Lima,Gazetted Locality,VIC,-36.748994,145.948991
loc521b11d16f9b,Lima East,Gazetted Locality,VIC,-36.814184,145.965048
loc3e15ddd9a4a1,Lima South,Gazetted Locality,VIC,-36.834999,146.012664
loca1d84432e284,Limestone,Gazetted Locality,VIC,-37.271331,145.549162
loc72e49a3e76da,Lindenow,Gazetted Locality,VIC,-37.796604,147.467549
loc5342c610f201,Lindenow South,Gazetted Locality,VIC,-37.869378,147.406467
loce8a744d64835,Lindsay,Gazetted Locality,VIC,-37.600057,141.119227
loc315d6d0ed532,Lindsay Point,Gazetted Locality,VIC,-34.092025,141.014949
locee66af3ae1ef,Linga,Gazetted Locality,VIC,-35.173224,141.695191
loc73d7543f474c,Linton,Gazetted Locality,VIC,-37.693623,143.562091
loc9a46b437fb47,Liparoo,Gazetted Locality,VIC,-34.811881,142.572906
loc13e8152545c4,Lismore,Gazetted Locality,VIC,-37.957746,143.361557
loc4d483c47c7d2,Litchfield,Gazetted Locality,VIC,-36.295308,142.837434
locb8e29c5ea314,Little Desert,Gazetted Locality,VIC,-36.485495,141.744877
loc8024257e183f,Little Hampton,Gazetted Locality,VIC,-37.359022,144.29355
locb778a527feda,Little River,Gazetted Locality,VIC,-37.934055,144.469931
locc2fcd28664fb,Llanelly,Gazetted Locality,VIC,-36.728048,143.83336
loc1d12a7b074fe,Llowalong,Gazetted Locality,VIC,-37.905231,147.041388
loc38acfa921aa5,Loch,Gazetted Locality,VIC,-38.377512,145.678995
locd0536722fffc,Loch Sport,Gazetted Locality,VIC,-38.043708,147.595134
loc1c93de52cb72,Loch Valley,Gazetted Locality,VIC,-37.806887,146.009115
loc8a1ff79e32d8,Lockington,Gazetted Locality,VIC,-36.266312,144.497401
locb74efcea775d,Locksley,Gazetted Locality,VIC,-36.841767,145.318412
loc13554647591e,Lockwood,Gazetted Locality,VIC,-36.814329,144.169405
loc3def6eff924a,Lockwood South,Gazetted Locality,VIC,-36.878239,144.144122
loc615372afaa2e,Loddon Vale,Gazetted Locality,VIC,-35.998572,143.953884
loc2717785b5f20,Logan,Gazetted Locality,VIC,-36.625955,143.496562
loc1febaa85c005,Londrigan,Gazetted Locality,VIC,-36.343937,146.437222
loc0f418377e392,Long Forest,Gazetted Locality,VIC,-37.658038,144.508466
loc51f77eba864c,Long Gully,Gazetted Locality,VIC,-36.743381,144.259307
locd3fbb32397b4,Longerenong,Gazetted Locality,VIC,-36.681305,142.339766
locb8d22c0e701d,Longford,Gazetted Locality,VIC,-38.237956,147.1551
loc48c6f7d1f300,Longlea,Gazetted Locality,VIC,-36.759373,144.425516
loceb41e8eec3ee,Longwarry,Gazetted Locality,VIC,-38.123978,145.766059
loc0a64ce1e836f,Longwarry North,Gazetted Locality,VIC,-38.078039,145.773115
loc7816a5f66ad7,Longwood,Gazetted Locality,VIC,-36.80645,145.404851
loc063ba48baa63,Longwood East,Gazetted Locality,VIC,-36.829863,145.445752
locc672a234fa5a,Lorne,Gazetted Locality,VIC,-38.523217,143.921344
loc45527aebf87a,Lorquon,Gazetted Locality,VIC,-36.141121,141.767167
loc668a2937fcd8,Lovely Banks,Gazetted Locality,VIC,-38.049903,144.328375
loc00ac0096ae70,Lower Moira,Gazetted Locality,VIC,-36.088872,144.97552
loc5762f656e2fb,Lower Norton,Gazetted Locality,VIC,-36.803343,142.073631
loc08f132cbeca5,Lower Plenty,Gazetted Locality,VIC,-37.738436,145.120264
locb59f0be3fd6d,Loy Yang,Gazetted Locality,VIC,-38.249611,146.57931
loc0d6d25712d7a,Lubeck,Gazetted Locality,VIC,-36.747568,142.550186
loc98325a7e67bf,Lucas,Gazetted Locality,VIC,-37.552585,143.769457
loc2509f7276f3e,Lucknow,Gazetted Locality,VIC,-37.804543,147.670266
loc5cf52be89241,Lucyvale,Gazetted Locality,VIC,-36.314128,147.584212
locc89198ff476b,Lurg,Gazetted Locality,VIC,-36.580577,146.118924
loc6a58ffb032fe,Lyal,Gazetted Locality,VIC,-36.93,144.455627
loc2f79d3187e1a,Lynbrook,Gazetted Locality,VIC,-38.054086,145.255534
loc6849c4e53590,Lyndhurst,Gazetted Locality,VIC,-38.064144,145.226991
loc4306de88c798,Lyons,Gazetted Locality,VIC,-37.999987,141.476931
loc850319e1547f,Lyonville,Gazetted Locality,VIC,-37.396679,144.265866
loce94c02bf1598,Lysterfield,Gazetted Locality,VIC,-37.936047,145.298555
loc43b106f3f7f3,Lysterfield South,Gazetted Locality,VIC,-37.953214,145.266944
loc601486aa21c7,Macarthur,Gazetted Locality,VIC,-38.042052,142.043549
loce52eb72cc075,Macclesfield,Gazetted Locality,VIC,-37.88184,145.489831
loca29090f76301,Macedon,Gazetted Locality,VIC,-37.424278,144.564095
locad06a18d5552,Macks Creek,Gazetted Locality,VIC,-38.467052,146.639036
loce578d6ccca3a,Macleod,Gazetted Locality,VIC,-37.720736,145.068644
locbe604f170b81,Macorna,Gazetted Locality,VIC,-35.91656,143.993349
loc4e98b2249feb,Macorna North,Gazetted Locality,VIC,-35.841772,144.07038
loc3265758ba9b7,Macs Cove,Gazetted Locality,VIC,-37.205895,146.144914
loc7e95f17ca96c,Madalya,Gazetted Locality,VIC,-38.508053,146.510075
loccabf2d0215b8,Maddingley,Gazetted Locality,VIC,-37.700766,144.427366
loc2694fbd53193,Mafeking,Gazetted Locality,VIC,-37.382938,142.575873
loc596f5173f734,Maffra,Gazetted Locality,VIC,-37.9638,147.002249
loc6d28add3184b,Maffra West Upper,Gazetted Locality,VIC,-37.872499,146.820392
loc9f7af461be53,Magpie,Gazetted Locality,VIC,-37.632405,143.845075
loc30d885ad4b78,Maiden Gully,Gazetted Locality,VIC,-36.75584,144.20755
locf4512129a85e,Maidstone,Gazetted Locality,VIC,-37.782102,144.87478
loc4ae321c5bbb4,Mailors Flat,Gazetted Locality,VIC,-38.290091,142.467237
loc65134684daa4,Main Lead,Gazetted Locality,VIC,-37.386903,143.376866
loceb4ecf2e7464,Main Ridge,Gazetted Locality,VIC,-38.402089,144.967074
loc0425405c5bfd,Maindample,Gazetted Locality,VIC,-37.030078,145.952677
loc1c0bff719940,Maintongoon,Gazetted Locality,VIC,-37.126395,145.790269
locfff116ec9abd,Major Plains,Gazetted Locality,VIC,-36.366678,145.779567
loc6150c4d5cb3d,Majorca,Gazetted Locality,VIC,-37.128208,143.823463
loc736a986172a0,Maldon,Gazetted Locality,VIC,-36.997141,144.062181
locbd605b309fd5,Mallacoota,Gazetted Locality,VIC,-37.524239,149.809067
locbd2a32bdc216,Malmsbury,Gazetted Locality,VIC,-37.184789,144.391629
loc76dea039b41f,Malvern,Gazetted Locality,VIC,-37.858414,145.03477
loc2d817b7080e2,Malvern East,Gazetted Locality,VIC,-37.877882,145.069229
locffa1c8993b70,Mambourin,Gazetted Locality,VIC,-37.900079,144.552003
loc8545a7496e22,Manangatang,Gazetted Locality,VIC,-35.044876,142.900594
loce991f1dc2338,Mandurang,Gazetted Locality,VIC,-36.826045,144.294636
loc9da3ee8a8561,Mandurang South,Gazetted Locality,VIC,-36.868936,144.276929
loc2516ae8c529a,Mangalore,Gazetted Locality,VIC,-36.92461,145.170904
loc346283553b3d,Manifold Heights,Gazetted Locality,VIC,-38.137442,144.333746
loc44075823cebd,Mannerim,Gazetted Locality,VIC,-38.220898,144.608219
loc2421194a9d31,Mannibadar,Gazetted Locality,VIC,-37.774174,143.511014
loc0fecb09c7cc1,Manns Beach,Gazetted Locality,VIC,-38.662498,146.801097
loc875f8bb64843,Manor Lakes,Gazetted Locality,VIC,-37.866161,144.580456
loc001969119bde,Manorina,Gazetted Locality,VIC,-37.691574,148.799607
loc515028b0f98a,Mansfield,Gazetted Locality,VIC,-37.049643,146.112351
loc739ac5a51669,Maramingo Creek,Gazetted Locality,VIC,-37.39496,149.615644
locb110c53383ed,Marcus Hill,Gazetted Locality,VIC,-38.241092,144.570941
loc5112c2912b18,Mardan,Gazetted Locality,VIC,-38.470233,146.133939
loccf6da4b0b37b,Marengo,Gazetted Locality,VIC,-38.779542,143.655385
locebf4f333240b,Maribyrnong,Gazetted Locality,VIC,-37.772324,144.884459
loc71e9299ac5ba,Marionvale,Gazetted Locality,VIC,-36.266487,145.527293
loc2a07d1186bc2,Markwood,Gazetted Locality,VIC,-36.47168,146.510192
loc9a291b1b9850,Marlbed,Gazetted Locality,VIC,-35.822152,142.861148
loc20a16539cdfe,Marlo,Gazetted Locality,VIC,-37.763668,148.731881
loc50b5f8b89961,Marnoo,Gazetted Locality,VIC,-36.692796,142.898461
loc0a8f3937bda4,Marnoo East,Gazetted Locality,VIC,-36.652455,142.95937
loc9af58092fabc,Marnoo West,Gazetted Locality,VIC,-36.701346,142.781691
locb48ce003b11e,Marong,Gazetted Locality,VIC,-36.751043,144.136902
loc16c5e3c25371,Maroona,Gazetted Locality,VIC,-37.422443,142.846446
loca252450c70db,Marraweeney,Gazetted Locality,VIC,-36.767852,145.733229
loc22deaf46b773,Marshall,Gazetted Locality,VIC,-38.196033,144.356915
loc088fedc00c0b,Marthavale,Gazetted Locality,VIC,-37.447858,147.509485
loc67685ffae50c,Marungi,Gazetted Locality,VIC,-36.201861,145.517935
loc320247db6936,Maryborough,Gazetted Locality,VIC,-37.050183,143.730187
locf2732d0be571,Maryknoll,Gazetted Locality,VIC,-38.034366,145.601992
loc031103f26b51,Marysville,Gazetted Locality,VIC,-37.524102,145.818885
locb219cc0746f5,Maryvale,Gazetted Locality,VIC,-38.183199,146.431318
loc724dd05310af,Massey,Gazetted Locality,VIC,-36.222258,142.859868
loce5f9b4a90ace,Matlock,Gazetted Locality,VIC,-37.591211,146.248135
loc61dc37733759,Maude,Gazetted Locality,VIC,-37.944888,144.196961
loc819aeb5db205,McCrae,Gazetted Locality,VIC,-38.354541,144.933164
loc8d4d6f625c1d,McIntyre,Gazetted Locality,VIC,-36.689012,143.678123
locde356ed90726,McKenzie Creek,Gazetted Locality,VIC,-36.802844,142.166084
locd89df6319efd,McKenzie Hill,Gazetted Locality,VIC,-37.069285,144.183963
loc8415ce7f7160,McKinnon,Gazetted Locality,VIC,-37.910562,145.039063
loc51df588ea2b8,McLoughlins Beach,Gazetted Locality,VIC,-38.605333,146.902209
locadc2f8530e7a,McMahons Creek,Gazetted Locality,VIC,-37.695949,145.837644
loc056f69293d66,McMillans,Gazetted Locality,VIC,-35.847589,144.157303
loc90db0ae417fb,Mead,Gazetted Locality,VIC,-35.801915,144.122723
loc43bb57380698,Meadow Creek,Gazetted Locality,VIC,-36.601671,146.456386
locc67851215f08,Meadow Heights,Gazetted Locality,VIC,-37.651234,144.919411
loc6dfe4c7d1b71,Meatian,Gazetted Locality,VIC,-35.565301,143.362711
loc13ba6cf011be,Meeniyan,Gazetted Locality,VIC,-38.580402,146.009949
locc5a0ddeabe4a,Meering West,Gazetted Locality,VIC,-35.882661,143.702517
loce1bc0c71620f,Meerlieu,Gazetted Locality,VIC,-38.014902,147.404813
loc9901d119afda,Melbourne,Gazetted Locality,VIC,-37.82748,144.979883
loc1556821a864f,Melbourne Airport,Gazetted Locality,VIC,-37.675738,144.835074
loc556974a8bc81,Melton,Gazetted Locality,VIC,-37.675452,144.62349
locb3584a0e11e8,Melton South,Gazetted Locality,VIC,-37.705419,144.571753
loc6f542385dd44,Melton West,Gazetted Locality,VIC,-37.678503,144.540964
locf9e0319ae87a,Melville Forest,Gazetted Locality,VIC,-37.485525,141.867351
loc0bc77e8370b3,Melwood,Gazetted Locality,VIC,-37.739855,147.505356
loc7d3736ec1352,Mena Park,Gazetted Locality,VIC,-37.536763,143.479929
locdd716f1059c5,Mentone,Gazetted Locality,VIC,-37.984233,145.06158
loc23852a0ecbdb,Menzies Creek,Gazetted Locality,VIC,-37.92067,145.406036
locfdef16d8d1f6,Mepunga,Gazetted Locality,VIC,-38.456861,142.674254
loc751f8d251375,Mepunga East,Gazetted Locality,VIC,-38.444168,142.713273
loca48fd37ca6c8,Mepunga West,Gazetted Locality,VIC,-38.440303,142.646324
loc63a05a113f90,Merbein,Gazetted Locality,VIC,-34.160889,142.048341
loc0f38b5d63616,Merbein South,Gazetted Locality,VIC,-34.232931,142.014021
loc016f1437298f,Merbein West,Gazetted Locality,VIC,-34.166672,142.007289
loc4459957ed7ff,Meredith,Gazetted Locality,VIC,-37.867142,144.0335
loc2b914c17d68a,Meringur,Gazetted Locality,VIC,-34.416305,141.295339
locf0df8e0484a4,Merino,Gazetted Locality,VIC,-37.733223,141.530612
loceb44a3a54ace,Mernda,Gazetted Locality,VIC,-37.592213,145.085518
loca90ee208d326,Merriang,Gazetted Locality,VIC,-36.564339,146.68636
loc7821545884b8,Merriang South,Gazetted Locality,VIC,-36.595044,146.667893
loc819952384c85,Merricks,Gazetted Locality,VIC,-38.394227,145.082135
loc8cce38e90dec,Merricks Beach,Gazetted Locality,VIC,-38.39293,145.107395
loca868732226b1,Merricks North,Gazetted Locality,VIC,-38.341335,145.071889
loc1d422408d336,Merrigum,Gazetted Locality,VIC,-36.365095,145.154175
locfdb55e6f8522,Merrijig,Gazetted Locality,VIC,-37.077709,146.280115
loca6c74c103aed,Merrijig,Gazetted Locality,VIC,-37.658195,147.43163
loc7dfeba59b581,Merrimu,Gazetted Locality,VIC,-37.657527,144.474674
loc86d9a613f84b,Merrinee,Gazetted Locality,VIC,-34.390174,141.847065
loce4c4c5a172b5,Merton,Gazetted Locality,VIC,-36.983428,145.708368
loc04eca875d636,Metcalfe,Gazetted Locality,VIC,-37.093999,144.437127
loce72dc0a5e538,Metcalfe East,Gazetted Locality,VIC,-37.14589,144.457332
locc3c94a052142,Metung,Gazetted Locality,VIC,-37.86585,147.80889
loc62382d5f8851,Mia Mia,Gazetted Locality,VIC,-36.98484,144.610609
loc1b271c01e3dc,Mickleham,Gazetted Locality,VIC,-37.546331,144.898962
loc781d3f9a18c9,Middle Creek,Gazetted Locality,VIC,-37.397775,143.246461
loc7ea958f6824d,Middle Park,Gazetted Locality,VIC,-37.850606,144.960764
locb9c40fb9488d,Middle Tarwin,Gazetted Locality,VIC,-38.672962,145.922854
loc6597d444ca5c,Miepoll,Gazetted Locality,VIC,-36.617753,145.472604
loc271979e7c873,Miga Lake,Gazetted Locality,VIC,-36.852862,141.639664
loc59c95f4b0c1d,Milawa,Gazetted Locality,VIC,-36.461817,146.440179
locb71d10cf3b7c,Mildura,Gazetted Locality,VIC,-34.21095,142.135432
loc49fb687cbcb9,Mill Park,Gazetted Locality,VIC,-37.664161,145.062737
locece4b7c3d4bb,Millbrook,Gazetted Locality,VIC,-37.611727,144.044114
loc6507f3478740,Millgrove,Gazetted Locality,VIC,-37.745119,145.650696
loc668bbb760814,Milloo,Gazetted Locality,VIC,-36.363534,144.369191
loccf44d5141215,Milltown,Gazetted Locality,VIC,-38.053161,141.695231
locaaea854ed703,Milnes Bridge,Gazetted Locality,VIC,-35.787398,144.087686
loc7e346daea33a,Mincha,Gazetted Locality,VIC,-35.99832,144.052764
loc73be2879ab2d,Mincha West,Gazetted Locality,VIC,-35.91244,144.133172
loceeb479c05f38,Miners Rest,Gazetted Locality,VIC,-37.485998,143.797381
loc0e3c71fddfcf,Mingay,Gazetted Locality,VIC,-37.852562,143.327362
locbf43a2560543,Minhamite,Gazetted Locality,VIC,-37.988034,142.346508
loc74fcc5fb7cf4,Minimay,Gazetted Locality,VIC,-36.710424,141.218359
loc8dcf0a7eeed7,Mininera,Gazetted Locality,VIC,-37.603842,142.960093
locc028d9dc2517,Minjah,Gazetted Locality,VIC,-38.041584,142.477363
loc56e10dd2bfe8,Minmindie,Gazetted Locality,VIC,-36.02206,143.755237
loc0c53e18ad756,Minyip,Gazetted Locality,VIC,-36.455928,142.656009
loc3dcfbccecd1c,Miowera,Gazetted Locality,VIC,-37.477419,147.085991
loc0fb8f6d42c91,Miralie,Gazetted Locality,VIC,-35.122338,143.321555
loce69fe79f1fe4,Miram,Gazetted Locality,VIC,-36.370656,141.382413
loc8fe34cac4e95,Mirboo,Gazetted Locality,VIC,-38.482541,146.235897
locd48f9059520d,Mirboo North,Gazetted Locality,VIC,-38.394683,146.155508
loca8d2b4d0b1b2,Mirimbah,Gazetted Locality,VIC,-37.115017,146.399132
loc642c3a9a1e52,Mirranatwa,Gazetted Locality,VIC,-37.399945,142.401178
loc37f7d645fb7e,Mitcham,Gazetted Locality,VIC,-37.816091,145.19964
loc73baa9f9a486,Mitchell Park,Gazetted Locality,VIC,-37.509205,143.777256
loc96a2cf1f703c,Mitchellstown,Gazetted Locality,VIC,-36.842324,145.035161
locc4f5be22debf,Mitiamo,Gazetted Locality,VIC,-36.214638,144.235832
loc21a2beae08ea,Mitre,Gazetted Locality,VIC,-36.712432,141.789002
loc68daedd0258b,Mitta Mitta,Gazetted Locality,VIC,-36.614205,147.32937
loc0bccc4fd3df4,Mittyack,Gazetted Locality,VIC,-35.151245,142.621132
locdfe3643db12c,Mockinya,Gazetted Locality,VIC,-36.960056,142.176778
loc7847de196bbe,Modella,Gazetted Locality,VIC,-38.176648,145.722824
loc928fc8ce46d0,Modewarre,Gazetted Locality,VIC,-38.268138,144.121942
loc92ee61d26f06,Moe,Gazetted Locality,VIC,-38.175027,146.247185
loc3abd53f95fcf,Moe South,Gazetted Locality,VIC,-38.213232,146.247454
loca4adaeb4a273,Moggs Creek,Gazetted Locality,VIC,-38.455505,144.066023
loc8a8629abf63d,Moglonemby,Gazetted Locality,VIC,-36.649768,145.542484
loc46aa967a8acf,Mokepilly,Gazetted Locality,VIC,-37.089366,142.642278
loc67baa62e1bf3,Molesworth,Gazetted Locality,VIC,-37.162554,145.520046
locec24ebd1e731,Moliagul,Gazetted Locality,VIC,-36.748413,143.671093
loc070655c28fae,Molka,Gazetted Locality,VIC,-36.679832,145.40362
loc1526cd18d5c4,Mollongghip,Gazetted Locality,VIC,-37.467591,144.042026
loc35493747f875,Mologa,Gazetted Locality,VIC,-36.16316,144.132579
loc143aeb12a0a3,Molyullah,Gazetted Locality,VIC,-36.682337,146.159808
loc412769a73057,Monbulk,Gazetted Locality,VIC,-37.875024,145.426021
loc273baad8537b,Monegeetta,Gazetted Locality,VIC,-37.393453,144.785143
loc89a9a2ecd1f9,Mongans Bridge,Gazetted Locality,VIC,-36.589624,147.130235
locbce4e24f8e99,Monomak,Gazetted Locality,VIC,-37.762945,146.833423
loc721c9dae6ea1,Monomeith,Gazetted Locality,VIC,-38.212589,145.532136
locaaacb1131c06,Mont Albert,Gazetted Locality,VIC,-37.818801,145.107819
loca1efec8fa041,Mont Albert North,Gazetted Locality,VIC,-37.802684,145.111024
loc5140c52c34d1,Montgomery,Gazetted Locality,VIC,-38.039591,147.060817
locff6258c8ea42,Montmorency,Gazetted Locality,VIC,-37.720287,145.1238
locf9242b623b72,Montrose,Gazetted Locality,VIC,-37.817347,145.340863
loc484201bfd782,Moolap,Gazetted Locality,VIC,-38.171757,144.428405
loc8f0bb15413da,Moolerr,Gazetted Locality,VIC,-36.647321,143.1691
loc48b621858af4,Moolort,Gazetted Locality,VIC,-37.063047,143.915165
loc451a15f81fa0,Moonambel,Gazetted Locality,VIC,-36.98453,143.304118
loc11cb4589b891,Moondarra,Gazetted Locality,VIC,-38.047682,146.354378
loc4a7c5154c298,Moonee Ponds,Gazetted Locality,VIC,-37.765312,144.919871
locd5b7a344284f,Moonlight Flat,Gazetted Locality,VIC,-37.045577,143.651967
loce75783397f38,Moonlight Flat,Gazetted Locality,VIC,-37.060173,144.248696
locabadb21c11e8,Moora,Gazetted Locality,VIC,-36.607393,144.946055
locea2e2e01b99c,Moorabbin,Gazetted Locality,VIC,-37.941637,145.058193
locace3209a1388,Moorabbin Airport,Gazetted Locality,VIC,-37.977971,145.101032
loc7a777bd4db48,Moorabool,Gazetted Locality,VIC,-38.042195,144.284386
locf7bbd3c849d6,Mooralla,Gazetted Locality,VIC,-37.385667,142.108447
loc9148db2e2df5,Moorilim,Gazetted Locality,VIC,-36.621885,145.297068
loca537fcb250e1,Moormbool West,Gazetted Locality,VIC,-36.814457,144.856535
loc3145302689c3,Moornapa,Gazetted Locality,VIC,-37.696354,147.151548
loc6e00aed8d598,Moorngag,Gazetted Locality,VIC,-36.736433,146.054794
loc3453b73ac5e6,Moorooduc,Gazetted Locality,VIC,-38.245519,145.116157
loc21df90314583,Mooroolbark,Gazetted Locality,VIC,-37.780574,145.324861
loc097cc7707d4c,Mooroopna,Gazetted Locality,VIC,-36.398642,145.340224
loc1a5355e79b24,Mooroopna North,Gazetted Locality,VIC,-36.328388,145.317701
loc19268b5175fd,Mooroopna North West,Gazetted Locality,VIC,-36.350402,145.250069
loc1b7030deca31,Moranding,Gazetted Locality,VIC,-37.233016,144.946809
loc3b64e6146ff8,Mordialloc,Gazetted Locality,VIC,-37.99834,145.098694
loc36db6ee2d758,Morgiana,Gazetted Locality,VIC,-37.73024,141.831919
locf7e38adae4ca,Moriac,Gazetted Locality,VIC,-38.244578,144.174831
loca2dba6250aa2,Mornington,Gazetted Locality,VIC,-38.227697,145.060919
loc239e61333951,Moroka,Gazetted Locality,VIC,-37.493338,146.951732
locb4296fff6c97,Morrisons,Gazetted Locality,VIC,-37.761566,144.118081
loc65e6e94c0b39,Morrl Morrl,Gazetted Locality,VIC,-36.865955,142.890299
loc12b680495b52,Mortlake,Gazetted Locality,VIC,-38.058369,142.792683
loc1dc491ed4627,Morton Plains,Gazetted Locality,VIC,-36.07359,142.907475
loc11fb0b5df130,Morwell,Gazetted Locality,VIC,-38.231761,146.409195
loc2aca750bbc05,Mossiface,Gazetted Locality,VIC,-37.745076,147.822537
loc09f816562974,Mount Alfred,Gazetted Locality,VIC,-35.998022,147.631485
loc6b1692d65d02,Mount Beauty,Gazetted Locality,VIC,-36.748807,147.228796
loc17d802a342a3,Mount Beckworth,Gazetted Locality,VIC,-37.304205,143.700114
locba11a5f622aa,Mount Best,Gazetted Locality,VIC,-38.586908,146.297789
loc66171e3a2f46,Mount Bolton,Gazetted Locality,VIC,-37.359326,143.684553
loc57796ca45e3b,Mount Bruno,Gazetted Locality,VIC,-36.321294,146.151986
loc10ae825c3060,Mount Buffalo,Gazetted Locality,VIC,-36.727863,146.768549
loc8688ba223de1,Mount Buller,Gazetted Locality,VIC,-37.269448,146.400875
loc67e1f09b5998,Mount Burnett,Gazetted Locality,VIC,-37.975712,145.510942
loc21a83cc5abb2,Mount Bute,Gazetted Locality,VIC,-37.876414,143.409611
loc12cc6354a4ba,Mount Camel,Gazetted Locality,VIC,-36.806988,144.751758
locf85d434f31ea,Mount Cameron,Gazetted Locality,VIC,-37.204409,143.813783
locac09c3fe5989,Mount Clear,Gazetted Locality,VIC,-37.603589,143.872811
locdb10dee6ec51,Mount Cole,Gazetted Locality,VIC,-37.248611,143.210488
loc6667ffca340d,Mount Cole Creek,Gazetted Locality,VIC,-37.220145,143.122227
loce8f39e233734,Mount Cottrell,Gazetted Locality,VIC,-37.795042,144.622187
loc47aeaa274eb5,Mount Dandenong,Gazetted Locality,VIC,-37.836696,145.351342
loce382ecdf9f25,Mount Doran,Gazetted Locality,VIC,-37.722267,144.042701
loc20f7f0dfe98d,Mount Dryden,Gazetted Locality,VIC,-37.053151,142.53231
loc90b2f4dd8c2d,Mount Duneed,Gazetted Locality,VIC,-38.249509,144.323078
loc82a9bb2267b9,Mount Eccles,Gazetted Locality,VIC,-38.377467,145.973439
loce2b32dd6585d,Mount Eccles South,Gazetted Locality,VIC,-38.413046,145.994407
loc6919f8eb40ca,Mount Egerton,Gazetted Locality,VIC,-37.654752,144.124668
locbd8a22a20dd3,Mount Eliza,Gazetted Locality,VIC,-38.193808,145.095253
locbdc2413fdadb,Mount Emu,Gazetted Locality,VIC,-37.600065,143.393143
loc20a81a4bf246,Mount Evelyn,Gazetted Locality,VIC,-37.786978,145.385424
loc641679e026bf,Mount Franklin,Gazetted Locality,VIC,-37.260066,144.156018
loc0b0bb8b9e3a9,Mount Glasgow,Gazetted Locality,VIC,-37.202428,143.762813
loc4b96f3425221,Mount Helen,Gazetted Locality,VIC,-37.626949,143.887245
locb421e30a8bfa,Mount Hooghly,Gazetted Locality,VIC,-36.908598,143.662835
loc7818c321f0a2,Mount Lonarch,Gazetted Locality,VIC,-37.265025,143.386697
loc0749ce7d63b9,Mount Macedon,Gazetted Locality,VIC,-37.390248,144.590747
loca57aade00ad0,Mount Major,Gazetted Locality,VIC,-36.368006,145.69891
loc5100fc96abff,Mount Martha,Gazetted Locality,VIC,-38.273727,145.032284
locdc708fb671c8,Mount Mercer,Gazetted Locality,VIC,-37.837278,143.867363
locc5ddbf838716,Mount Moriac,Gazetted Locality,VIC,-38.210013,144.190317
loce2f273fa18a4,Mount Napier,Gazetted Locality,VIC,-37.894923,142.05957
loc7b0a16b98291,Mount Pleasant,Gazetted Locality,VIC,-37.581732,143.855068
locb18d065d789f,Mount Prospect,Gazetted Locality,VIC,-37.399465,144.049671
loc78402e9d3312,Mount Richmond,Gazetted Locality,VIC,-38.15464,141.320704
loc6c88c792a41f,Mount Rowan,Gazetted Locality,VIC,-37.499776,143.841362
loc2b3470e91a66,Mount Sabine,Gazetted Locality,VIC,-38.633774,143.750722
loc622aa352a0ea,Mount Tassie,Gazetted Locality,VIC,-38.387602,146.561213
loc6863f42316e9,Mount Taylor,Gazetted Locality,VIC,-37.726415,147.583273
loc385f89c30443,Mount Toolebewong,Gazetted Locality,VIC,-37.719217,145.561749
locc08fbad87ac1,Mount Wallace,Gazetted Locality,VIC,-37.73434,144.217618
loca1b6ce72e35a,Mount Waverley,Gazetted Locality,VIC,-37.878392,145.128501
locdb88099306fd,Mountain Bay,Gazetted Locality,VIC,-37.198052,146.103974
loce5ef1817bdb4,Mountain View,Gazetted Locality,VIC,-38.302921,145.864237
loc1b69c6f5e49d,Moutajup,Gazetted Locality,VIC,-37.684439,142.229806
loc0eae3ae50b43,Moyarra,Gazetted Locality,VIC,-38.484471,145.724146
loc1fce6a16d83b,Moyhu,Gazetted Locality,VIC,-36.599308,146.38538
loc4866ea8efb83,Moyreisk,Gazetted Locality,VIC,-36.879235,143.380634
loc53e185e59db9,Moyston,Gazetted Locality,VIC,-37.276115,142.748755
loc4afcb677f0c5,Muckatah,Gazetted Locality,VIC,-36.003583,145.651008
loc77f8249bd999,Muckleford,Gazetted Locality,VIC,-37.054214,144.147926
locd8e04a274ec5,Muckleford South,Gazetted Locality,VIC,-37.10606,144.127289
loc07952153427c,Mudgegonga,Gazetted Locality,VIC,-36.48967,146.856566
loc264c2d9ba83e,Mulgrave,Gazetted Locality,VIC,-37.921453,145.165399
loc3c67a8f497df,Mumbannar,Gazetted Locality,VIC,-37.935084,141.095388
loc931b7598e7e2,Mundoona,Gazetted Locality,VIC,-36.149134,145.347319
loc0700020615f8,Munro,Gazetted Locality,VIC,-37.898512,147.212687
locc070cbdd4009,Muntham,Gazetted Locality,VIC,-37.57406,141.542329
