suburb_name,state,lat,lon,postcode
DUNDONNELL,VIC,-37.899261,142.984262,3271.0
DUNKELD,VIC,-37.672858,142.364231,3294.0
DUNKELD,VIC,-37.672858,142.364231,3294.0
DUNLUCE,VIC,-36.880303,143.598323,3472.0
DUNNEWORTHY,VIC,-37.20439,143.040747,3377.0
DUNNSTOWN,VIC,-37.592729,143.967713,3352.0
DUNOLLY,VIC,-36.866213,143.730916,3472.0
DUNROBIN,VIC,-37.519239,141.379652,3312.0
DURDIDWARRAH,VIC,-37.82241,144.164055,3342.0
DURHAM LEAD,VIC,-37.697469,143.883962,3352.0
DURHAM LEAD,VIC,-37.697469,143.883962,3352.0
DURHAM OX,VIC,-36.120024,143.918381,3576.0
DURHAM OX,VIC,-36.120024,143.918381,3576.0
DUTSON,VIC,-38.180645,147.24027,3851.0
DUTSON DOWNS,VIC,-38.19974,147.342562,3851.0
DUTSON DOWNS,VIC,-38.19974,147.342562,3851.0
DUTTON WAY,VIC,-38.30124,141.618519,3305.0
DUTTON WAY,VIC,-38.30124,141.618519,3305.0
DUTTON WAY,VIC,-38.30124,141.618519,3305.0
DUVERNEY,VIC,-38.037906,143.558945,3323.0
EAGLE POINT,VIC,-37.895433,147.687355,3878.0
EAGLEHAWK,VIC,-36.707747,144.263226,3556.0
EAGLEHAWK NORTH,VIC,-36.690695,144.253484,3556.0
EAGLEHAWK NORTH,VIC,-36.690695,144.253484,3556.0
EAGLEMONT,VIC,-37.763115,145.066041,3084.0
EARLSTON,VIC,-36.531095,145.681491,3669.0
EAST BAIRNSDALE,VIC,-37.856366,147.650367,3875.0
EAST BAIRNSDALE,VIC,-37.856366,147.650367,3875.0
EAST BENDIGO,VIC,-36.738273,144.326993,3550.0
EAST BENDIGO,VIC,-36.738273,144.326993,3550.0
EAST GEELONG,VIC,-38.153732,144.381382,3219.0
EAST GEELONG,VIC,-38.153732,144.381382,3219.0
EAST MELBOURNE,VIC,-37.815573,144.982563,3002.0
EAST MELBOURNE,VIC,-37.815573,144.982563,8002.0
EAST MELBOURNE,VIC,-37.815573,144.982563,3002.0
EAST MELBOURNE,VIC,-37.815573,144.982563,8002.0
EAST SALE,VIC,-38.104133,147.142081,3852.0
EAST SALE,VIC,-38.104133,147.142081,3852.0
EAST WANGARATTA,VIC,-36.362941,146.378524,3678.0
EAST WANGARATTA,VIC,-36.362941,146.378524,3678.0
EAST WANGARATTA,VIC,-36.362941,146.378524,3678.0
EAST WARBURTON,VIC,-37.693433,145.763532,3799.0
EAST WARBURTON,VIC,-37.693433,145.763532,3799.0
EAST WARBURTON,VIC,-37.693433,145.763532,3799.0
EASTERN VIEW,VIC,-38.45163,144.042329,3231.0
EASTVILLE,VIC,-36.880578,143.939031,3463.0
EASTWOOD,VIC,-37.813068,147.633728,3875.0
EBDEN,VIC,-36.168646,147.040418,3691.0
ECHUCA,VIC,-36.155673,144.748927,3564.0
ECHUCA VILLAGE,VIC,-36.144532,144.81383,3564.0
ECHUCA VILLAGE,VIC,-36.144532,144.81383,3564.0
ECHUCA WEST,VIC,-36.176048,144.66963,3564.0
ECHUCA WEST,VIC,-36.176048,144.66963,3564.0
ECKLIN SOUTH,VIC,-38.385975,142.902193,3265.0
EDDINGTON,VIC,-36.913686,143.856627,3472.0
EDEN PARK,VIC,-37.487386,145.06683,3757.0
EDEN PARK,VIC,-37.487386,145.06683,3757.0
EDENHOPE,VIC,-37.064086,141.322955,3318.0
EDENHOPE,VIC,-37.064086,141.322955,3318.0
EDGECOMBE,VIC,-37.183825,144.461587,3444.0
EDI,VIC,-36.650373,146.410253,3678.0
EDI UPPER,VIC,-36.747301,146.523531,3678.0
EDI UPPER,VIC,-36.747301,146.523531,3678.0
EDITHVALE,VIC,-38.037789,145.115554,3196.0
EDITHVALE,VIC,-38.037789,145.115554,3196.0
EDITHVALE,VIC,-38.037789,145.115554,3196.0
EGANSTOWN,VIC,-37.360926,144.093784,3461.0
EILDON,VIC,-37.370987,145.990919,3713.0
ELAINE,VIC,-37.761566,144.00628,3334.0
ELDORADO,VIC,-36.311622,146.530633,3746.0
ELEVATED PLAINS,VIC,-37.294833,144.132042,3461.0
ELINGAMITE,VIC,-38.368898,143.005767,3266.0
ELINGAMITE NORTH,VIC,-38.350779,142.980006,3266.0
ELINGAMITE NORTH,VIC,-38.350779,142.980006,3266.0
ELIZABETH ISLAND,VIC,-38.415421,145.368283,3921.0
ELIZABETH ISLAND,VIC,-38.415421,145.368283,3921.0
ELIZABETH ISLAND,VIC,-38.415421,145.368283,3921.0
ELLASWOOD,VIC,-37.781896,147.571851,3875.0
ELLERSLIE,VIC,-38.128089,142.65465,3265.0
ELLIMINYT,VIC,-38.369508,143.577655,3250.0
ELLINBANK,VIC,-38.253225,145.931813,3821.0
ELMHURST,VIC,-37.168677,143.251188,3469.0
ELMORE,VIC,-36.467476,144.561541,3558.0
ELPHINSTONE,VIC,-37.075559,144.359045,3448.0
ELSTERNWICK,VIC,-37.887388,145.00737,3185.0
ELTHAM,VIC,-37.714635,145.15461,3095.0
ELTHAM NORTH,VIC,-37.697794,145.142675,3095.0
ELTHAM NORTH,VIC,-37.697794,145.142675,3095.0
ELWOOD,VIC,-37.880999,144.985584,3184.0
EMERALD,VIC,-37.932469,145.44985,3782.0
EMU,VIC,-36.731647,143.450318,3475.0
EMU CREEK,VIC,-36.851754,144.352929,3551.0
EMU CREEK,VIC,-36.851754,144.352929,3551.0
ENDEAVOUR HILLS,VIC,-37.969624,145.258509,3802.0
ENFIELD,VIC,-37.75317,143.774348,3352.0
ENGLEFIELD,VIC,-37.330356,141.8097,3407.0
ENOCHS POINT,VIC,-37.419266,146.128405,3723.0
ENSAY,VIC,-37.38654,147.812037,3895.0
ENSAY NORTH,VIC,-37.296888,147.861381,3895.0
ENSAY NORTH,VIC,-37.296888,147.861381,3895.0
EPPALOCK,VIC,-36.854215,144.46875,3551.0
EPPING,VIC,-37.63835,145.016084,3076.0
EPSOM,VIC,-36.700003,144.308983,3551.0
ERCILDOUNE,VIC,-37.418035,143.607337,3352.0
ERICA,VIC,-37.976292,146.380169,3825.0
ERRINUNDRA,VIC,-37.483643,148.716357,3889.0
ESKDALE,VIC,-36.528886,147.231528,3701.0
ESKDALE,VIC,-36.528886,147.231528,3701.0
ESMOND,VIC,-36.062229,146.181978,3730.0
ESSENDON,VIC,-37.74921,144.908917,3040.0
ESSENDON FIELDS,VIC,-37.724319,144.900416,3041.0
ESSENDON FIELDS,VIC,-37.724319,144.900416,3041.0
ESSENDON FIELDS,VIC,-37.724319,144.900416,3041.0
ESSENDON NORTH,VIC,-37.738965,144.901687,3041.0
ESSENDON NORTH,VIC,-37.738965,144.901687,3041.0
ESSENDON WEST,VIC,-37.754911,144.883102,3040.0
ESSENDON WEST,VIC,-37.754911,144.883102,3040.0
EUMEMMERRING,VIC,-37.997702,145.248507,3177.0
EURACK,VIC,-38.151588,143.730042,3251.0
EUREKA,VIC,-37.564517,143.882336,3350.0
EUROA,VIC,-36.773339,145.582914,3666.0
EUROBIN,VIC,-36.639015,146.840777,3739.0
EVANSFORD,VIC,-37.262115,143.652034,3371.0
EVERSLEY,VIC,-37.19469,143.172917,3377.0
EVERTON,VIC,-36.442908,146.561867,3678.0
EVERTON UPPER,VIC,-36.377445,146.562412,3678.0
EVERTON UPPER,VIC,-36.377445,146.562412,3678.0
EXFORD,VIC,-37.728413,144.542812,3338.0
EYNESBURY,VIC,-37.791123,144.533206,3338.0
FAIRBANK,VIC,-38.405201,145.921422,3951.0
FAIRFIELD,VIC,-37.784399,145.012295,3078.0
FAIRHAVEN,VIC,-38.456072,144.085444,3231.0
FAIRLEY,VIC,-35.685229,143.812593,3579.0
FAIRY DELL,VIC,-37.695358,147.740474,3561.0
FAIRY DELL,VIC,-37.695358,147.740474,3875.0
FAIRY DELL,VIC,-36.328409,144.741112,3561.0
FAIRY DELL,VIC,-36.328409,144.741112,3875.0
FALLS CREEK,VIC,-36.87867,147.244184,3699.0
FARADAY,VIC,-37.052175,144.307523,3451.0
FAWCETT,VIC,-37.103115,145.718211,3714.0
FAWKNER,VIC,-37.704771,144.96954,3060.0
FENTONS CREEK,VIC,-36.557468,143.528808,3518.0
FERGUSON,VIC,-38.623622,143.521837,3237.0
FERN HILL,VIC,-37.371435,144.412928,3458.0
FERNBANK,VIC,-37.863913,147.309871,3864.0
FERNDALE,VIC,-38.308554,145.929908,3821.0
FERNIHURST,VIC,-36.228686,143.866072,3518.0
FERNSHAW,VIC,-37.609243,145.618096,3778.0
FERNTREE GULLY,VIC,-37.886228,145.280325,3156.0
FERNY CREEK,VIC,-37.875657,145.332378,3786.0
FIELDSTONE,VIC,-37.752232,144.648241,3024.0
FIELDSTONE,VIC,-37.752232,144.648241,3024.0
FIERY FLAT,VIC,-36.411227,143.812157,3518.0
FINGAL,VIC,-38.418769,144.859931,3939.0
FISH CREEK,VIC,-38.725602,146.071329,3959.0
FISH POINT,VIC,-35.443088,143.724995,3585.0
FISKVILLE,VIC,-37.682291,144.238234,3342.0
FITZROY,VIC,-37.800074,144.979304,3065.0
FITZROY NORTH,VIC,-37.783428,144.985784,3068.0
FITZROY NORTH,VIC,-37.783428,144.985784,3068.0
FLAGGY CREEK,VIC,-37.752024,147.481995,3875.0
FLAGSTAFF,VIC,-37.048957,143.775018,3465.0
FLAMINGO BEACH,VIC,-38.26981,147.314548,3851.0
FLEMINGTON,VIC,-37.787258,144.923247,3031.0
FLEMINGTON,VIC,-37.787258,144.923247,3031.0
FLINDERS,VIC,-38.456485,144.985903,3929.0
FLORA HILL,VIC,-36.782505,144.29476,3550.0
FLOWERDALE,VIC,-37.329771,145.303469,3717.0
FLYNN,VIC,-38.197053,146.679221,3844.0
FLYNNS CREEK,VIC,-38.254794,146.640634,3844.0
FLYNNS CREEK,VIC,-38.254794,146.640634,3844.0
FOOTSCRAY,VIC,-37.800824,144.894798,3011.0
FORBES,VIC,-37.314189,144.887842,3764.0
FOREST HILL,VIC,-37.841767,145.171053,3131.0
FOREST HILL,VIC,-37.841767,145.171053,3131.0
FORGE CREEK,VIC,-37.930448,147.612557,3875.0
FORREST,VIC,-38.512054,143.704511,3236.0
FOSTER,VIC,-38.676251,146.207846,3960.0
FOSTER NORTH,VIC,-38.611842,146.174121,3960.0
FOSTER NORTH,VIC,-38.611842,146.174121,3960.0
FOSTERVILLE,VIC,-36.695945,144.471236,3557.0
FOSTERVILLE,VIC,-36.695945,144.471236,3557.0
FOXHOW,VIC,-38.054436,143.4791,3323.0
FOXHOW,VIC,-38.054436,143.4791,3323.0
FRAMLINGHAM,VIC,-38.268533,142.695577,3265.0
FRAMLINGHAM EAST,VIC,-38.199038,142.708533,3265.0
FRAMLINGHAM EAST,VIC,-38.199038,142.708533,3265.0
FRANKLINFORD,VIC,-37.239928,144.091295,3461.0
FRANKLINFORD,VIC,-37.239928,144.091295,3461.0
FRANKSTON,VIC,-38.150863,145.14225,3199.0
FRANKSTON NORTH,VIC,-38.126598,145.167639,3200.0
FRANKSTON NORTH,VIC,-38.126598,145.167639,3200.0
FRANKSTON SOUTH,VIC,-38.176027,145.132968,3199.0
FRANKSTON SOUTH,VIC,-38.176027,145.132968,3199.0
FRASER RISE,VIC,-37.704498,144.711898,3336.0
FRASER RISE,VIC,-37.704498,144.711898,3336.0
FREEBURGH,VIC,-36.774011,147.06145,3741.0
FRENCH ISLAND,VIC,-38.350486,145.388674,3921.0
FRENCH ISLAND,VIC,-38.350486,145.388674,3921.0
FRENCHMANS,VIC,-36.997168,143.197955,3384.0
FRESHWATER CREEK,VIC,-38.270227,144.255123,3217.0
FRESHWATER CREEK,VIC,-38.270227,144.255123,3217.0
FRYERSTOWN,VIC,-37.139716,144.261328,3451.0
FULHAM,VIC,-38.082455,146.963473,3851.0
FUMINA,VIC,-37.910597,146.101533,3825.0
FUMINA SOUTH,VIC,-37.954767,146.113897,3825.0
FUMINA SOUTH,VIC,-37.954767,146.113897,3825.0
FYANS CREEK,VIC,-37.092225,142.573851,3381.0
FYANSFORD,VIC,-38.132681,144.290726,3218.0
GAFFNEYS CREEK,VIC,-37.481464,146.274451,3723.0
GAINSBOROUGH,VIC,-38.225949,145.975747,3822.0
GANNAWARRA,VIC,-35.716895,144.146043,3568.0
GAPSTED,VIC,-36.503048,146.696262,3737.0
GARDENVALE,VIC,-37.897878,145.009271,3185.0
GARFIELD,VIC,-38.101166,145.670159,3814.0
GARFIELD NORTH,VIC,-38.04206,145.68592,3814.0
GARFIELD NORTH,VIC,-38.04206,145.68592,3814.0
GARIBALDI,VIC,-37.731313,143.853244,3352.0
GARVOC,VIC,-38.283435,142.809432,3265.0
GATEWAY ISLAND,VIC,-36.096155,146.893971,3691.0
GATEWAY ISLAND,VIC,-36.096155,146.893971,3691.0
GATUM,VIC,-37.389354,141.95792,3407.0
GAZETTE,VIC,-37.91794,142.158193,3289.0
GEELONG,VIC,-38.148764,144.363329,3220.0
GEELONG WEST,VIC,-38.139012,144.345358,3218.0
GEELONG WEST,VIC,-38.139012,144.345358,3218.0
GELANTIPY,VIC,-37.192097,148.22598,3885.0
GELLIBRAND,VIC,-38.528254,143.555347,3239.0
GELLIBRAND LOWER,VIC,-38.715926,143.223906,3237.0
GELLIBRAND LOWER,VIC,-38.715926,143.223906,3237.0
GELLIONDALE,VIC,-38.6233,146.603737,3971.0
GEMBROOK,VIC,-37.940486,145.63078,3783.0
GENOA,VIC,-37.488717,149.564171,3891.0
GENTLE ANNIE,VIC,-37.947462,145.838529,3833.0
GEORGES CREEK,VIC,-36.152815,147.265537,3700.0
GERAHMIN,VIC,-35.180731,142.795568,3546.0
GERANG GERUNG,VIC,-36.37417,141.882998,3418.0
GERANGAMETE,VIC,-38.454008,143.691765,3249.0
GERMANIA,VIC,-36.973694,142.758534,3387.0
GERMANTOWN,VIC,-36.735185,147.070392,3741.0
GERRIGERRUP,VIC,-37.985096,142.184941,3289.0
GHERANG,VIC,-38.309767,144.106744,3240.0
GHERINGHAP,VIC,-38.073347,144.225174,3331.0
GHIN GHIN,VIC,-37.150501,145.352378,3717.0
GIFFARD,VIC,-38.390786,147.112379,3851.0
GIFFARD WEST,VIC,-38.382771,147.009561,3851.0
GIFFARD WEST,VIC,-38.382771,147.009561,3851.0
GIL GIL,VIC,-36.325088,143.034742,3480.0
GILDEROY,VIC,-37.864505,145.713003,3797.0
GILLIESTON,VIC,-36.339296,145.209225,3616.0
GILLUM,VIC,-37.764976,146.730587,3858.0
GIPSY POINT,VIC,-37.488867,149.688936,3891.0
GIRGARRE,VIC,-36.392815,144.970633,3624.0
GIRGARRE EAST,VIC,-36.448574,145.072852,3616.0
GIRGARRE EAST,VIC,-36.448574,145.072852,3616.0
GISBORNE,VIC,-37.505429,144.578898,3437.0
GISBORNE SOUTH,VIC,-37.548087,144.620547,3437.0
GISBORNE SOUTH,VIC,-37.548087,144.620547,3437.0
GLADFIELD,VIC,-36.058075,143.953718,3575.0
GLADSTONE PARK,VIC,-37.692504,144.895556,3043.0
GLADSTONE PARK,VIC,-37.692504,144.895556,3043.0
GLADYSDALE,VIC,-37.840421,145.635609,3797.0
GLEN ALVIE,VIC,-38.500361,145.653143,3979.0
GLEN ALVIE,VIC,-38.500361,145.653143,3979.0
GLEN CREEK,VIC,-36.438231,146.939987,3691.0
GLEN FORBES,VIC,-38.449009,145.513924,3990.0
GLEN FORBES,VIC,-38.449009,145.513924,3990.0
GLEN HUNTLY,VIC,-37.892024,145.041348,3163.0
GLEN HUNTLY,VIC,-37.892024,145.041348,3163.0
GLEN IRIS,VIC,-37.856454,145.067774,3146.0
GLEN PARK,VIC,-37.507536,143.923081,3352.0
GLEN VALLEY,VIC,-36.90933,147.519608,3898.0
GLEN WAVERLEY,VIC,-37.882312,145.169762,3150.0
GLEN WAVERLEY,VIC,-37.882312,145.169762,3150.0
GLEN WILLS,VIC,-36.835495,147.477566,3898.0
GLENAIRE,VIC,-38.748061,143.467937,3238.0
GLENALADALE,VIC,-37.749905,147.317218,3864.0
GLENALBYN,VIC,-36.486981,143.717079,3517.0
GLENAROUA,VIC,-37.111102,144.959418,3764.0
GLENBRAE,VIC,-37.349821,143.554336,3352.0
GLENBURN,VIC,-37.418218,145.430701,3717.0
GLENDARUEL,VIC,-37.345753,143.731608,3363.0
GLENDONALD,VIC,-37.361516,143.844588,3364.0
GLENDONALD,VIC,-37.361516,143.844588,3364.0
GLENFALLOCH,VIC,-37.69293,146.6044,3858.0
GLENFYNE,VIC,-38.413291,143.005937,3266.0
GLENGARRY,VIC,-38.125116,146.642263,3854.0
GLENGARRY NORTH,VIC,-38.089294,146.559729,3854.0
GLENGARRY NORTH,VIC,-38.089294,146.559729,3854.0
GLENGARRY WEST,VIC,-38.122275,146.525753,3854.0
GLENGARRY WEST,VIC,-38.122275,146.525753,3854.0
GLENGOWER,VIC,-37.210616,143.876163,3370.0
GLENHOPE,VIC,-37.074269,144.6118,3444.0
GLENHOPE EAST,VIC,-37.074034,144.705445,3522.0
GLENHOPE EAST,VIC,-37.074034,144.705445,3522.0
GLENISLA,VIC,-37.21718,142.26191,3314.0
GLENLEE,VIC,-36.233013,141.82601,3418.0
GLENLOFTY,VIC,-37.112205,143.189876,3469.0
GLENLOGIE,VIC,-37.244491,143.299301,3469.0
GLENLOTH,VIC,-36.13148,143.33473,3527.0
GLENLOTH EAST,VIC,-36.052029,143.459009,3527.0
GLENLOTH EAST,VIC,-36.052029,143.459009,3527.0
GLENLUCE,VIC,-37.17985,144.244004,3451.0
GLENLYON,VIC,-37.268513,144.24362,3461.0
GLENMAGGIE,VIC,-37.824983,146.710616,3858.0
GLENMORE,VIC,-37.715036,144.298607,3340.0
GLENORCHY,VIC,-36.920888,142.645463,3385.0
GLENORMISTON NORTH,VIC,-38.139693,142.989094,3265.0
GLENORMISTON NORTH,VIC,-38.139693,142.989094,3265.0
GLENORMISTON SOUTH,VIC,-38.160465,142.958307,3265.0
GLENORMISTON SOUTH,VIC,-38.160465,142.958307,3265.0
GLENPATRICK,VIC,-37.153359,143.331661,3469.0
GLENROWAN,VIC,-36.455624,146.215225,3675.0
GLENROWAN WEST,VIC,-36.514989,146.166738,3675.0
GLENROWAN WEST,VIC,-36.514989,146.166738,3675.0
GLENROY,VIC,-37.704097,144.921003,3046.0
GLENTHOMPSON,VIC,-37.701448,142.530372,3293.0
GLOMAR BEACH,VIC,-38.298496,147.27745,3851.0
GNARWARRE,VIC,-38.154028,144.144883,3221.0
GNOTUK,VIC,-38.202201,143.075508,3260.0
GOBARUP,VIC,-36.681974,144.874261,3559.0
GOBUR,VIC,-37.010338,145.615098,3719.0
GOLDEN BEACH,VIC,-38.230094,147.363095,3851.0
GOLDEN GULLY,VIC,-36.792669,144.266019,3555.0
GOLDEN POINT,VIC,-37.089927,143.763633,3350.0
GOLDEN POINT,VIC,-37.089927,143.763633,3451.0
GOLDEN POINT,VIC,-37.089927,143.763633,3465.0
GOLDEN POINT,VIC,-37.064833,144.274094,3350.0
GOLDEN POINT,VIC,-37.064833,144.274094,3451.0
GOLDEN POINT,VIC,-37.064833,144.274094,3465.0
GOLDEN POINT,VIC,-37.574498,143.865184,3350.0
GOLDEN POINT,VIC,-37.574498,143.865184,3451.0
GOLDEN POINT,VIC,-37.574498,143.865184,3465.0
GOLDEN SQUARE,VIC,-36.775017,144.254372,3555.0
GOLDIE,VIC,-37.256157,144.802865,3435.0
GOLDSBOROUGH,VIC,-36.816154,143.655226,3472.0
GONG GONG,VIC,-37.546524,143.938132,3352.0
GONN CROSSING,VIC,-35.509932,143.925733,3579.0
GONN CROSSING,VIC,-35.509932,143.925733,3579.0
GOOMALIBEE,VIC,-36.485426,145.882161,3673.0
GOON NURE,VIC,-37.981389,147.542393,3875.0
GOONGERAH,VIC,-37.348692,148.69982,3888.0
GOORAM,VIC,-36.894914,145.601812,3666.0
GOORAMADDA,VIC,-35.994848,146.566226,3685.0
GOORAMADDA,VIC,-35.994848,146.566226,3685.0
GOORAMBAT,VIC,-36.414154,145.95319,3725.0
GOORAMBAT,VIC,-36.414154,145.95319,3725.0
GOORNONG,VIC,-36.622337,144.504142,3557.0
GOOROC,VIC,-36.46734,143.209038,3477.0
GORAE,VIC,-38.236994,141.55829,3305.0
GORAE WEST,VIC,-38.243343,141.464882,3305.0
GORAE WEST,VIC,-38.243343,141.464882,3305.0
GORDON,VIC,-37.570524,144.10764,3345.0
GORMANDALE,VIC,-38.3033,146.701369,3873.0
GOROKE,VIC,-36.66268,141.47097,3412.0
GOSCHEN,VIC,-35.496522,143.433401,3585.0
GOUGHS BAY,VIC,-37.152062,146.078058,3723.0
GOULBURN WEIR,VIC,-36.715201,145.173344,3608.0
GOULBURN WEIR,VIC,-36.715201,145.173344,3608.0
GOWANBRAE,VIC,-37.701912,144.898346,3043.0
GOWANBRAE,VIC,-37.701912,144.898346,3043.0
GOWANFORD,VIC,-35.410542,143.191685,3544.0
GOWANFORD,VIC,-35.410542,143.191685,3544.0
GOWANGARDIE,VIC,-36.471819,145.699567,3669.0
GOWANGARDIE,VIC,-36.471819,145.699567,3669.0
GOWANGARDIE,VIC,-36.471819,145.699567,3669.0
GOWAR EAST,VIC,-36.541824,143.399082,3477.0
GOWER,VIC,-37.031714,144.097252,3463.0
GRAHAMVALE,VIC,-36.350992,145.437955,3631.0
GRAMPIANS,VIC,-37.373236,142.278874,3314.0
GRAND RIDGE,VIC,-38.488935,146.395021,3870.0
GRANGEFIELDS,VIC,-37.702266,144.639125,3335.0
GRANGEFIELDS,VIC,-37.702266,144.639125,3335.0
GRANITE FLAT,VIC,-36.208221,143.132516,3525.0
GRANITE ROCK,VIC,-37.7571,147.665338,3875.0
GRANTVILLE,VIC,-38.412094,145.535172,3984.0
GRANYA,VIC,-36.094888,147.310419,3701.0
GRASS FLAT,VIC,-36.654623,141.82605,3409.0
GRASSDALE,VIC,-37.821921,141.657351,3302.0
GRASSMERE,VIC,-38.255144,142.553485,3281.0
GRAYS BRIDGE,VIC,-36.619805,142.899269,3477.0
GRAYS BRIDGE,VIC,-36.619805,142.899269,3477.0
GRAYTOWN,VIC,-36.829019,144.944233,3608.0
GRAYTOWN,VIC,-36.829019,144.944233,3608.0
GRE GRE,VIC,-36.676566,143.091062,3477.0
GRE GRE NORTH,VIC,-36.60889,143.070718,3477.0
GRE GRE NORTH,VIC,-36.60889,143.070718,3477.0
GRE GRE SOUTH,VIC,-36.679481,143.013848,3477.0
GRE GRE SOUTH,VIC,-36.679481,143.013848,3477.0
GREAT WESTERN,VIC,-37.162082,142.887262,3374.0
GREDGWIN,VIC,-35.960068,143.613714,3537.0
GREEN GULLY,VIC,-37.112083,144.099689,3462.0
GREENDALE,VIC,-37.534914,144.334941,3341.0
GREENHILL,VIC,-37.17418,144.436975,3444.0
GREENS CREEK,VIC,-36.927394,142.941297,3387.0
GREENSBOROUGH,VIC,-37.699762,145.110052,3088.0
GREENVALE,VIC,-37.634933,144.873075,3059.0
GREENWALD,VIC,-37.991029,141.402666,3304.0
GRENVILLE,VIC,-37.757658,143.910121,3352.0
GRETA,VIC,-36.538368,146.294827,3675.0
GRETA SOUTH,VIC,-36.652059,146.245367,3675.0
GRETA SOUTH,VIC,-36.652059,146.245367,3675.0
GRETA WEST,VIC,-36.542114,146.228777,3675.0
GRETA WEST,VIC,-36.542114,146.228777,3675.0
GREY RIVER,VIC,-38.680349,143.83361,3234.0
GREY RIVER,VIC,-38.680349,143.83361,3234.0
GRINGEGALGONA,VIC,-37.423991,141.822434,3315.0
GRITJURK,VIC,-37.564564,141.810553,3315.0
GROVEDALE,VIC,-38.202736,144.331967,3216.0
GROVEDALE,VIC,-38.202736,144.331967,3216.0
GRUYERE,VIC,-37.728915,145.463484,3770.0
GUILDFORD,VIC,-37.188853,144.164391,3451.0
GUNBOWER,VIC,-35.943604,144.340316,3566.0
GUNDOWRING,VIC,-36.365163,147.070619,3691.0
GUNYAH,VIC,-38.543632,146.28815,3960.0
GUYS FOREST,VIC,-36.083549,147.674693,3709.0
GUYS HILL,VIC,-38.014092,145.392812,
GYMBOWEN,VIC,-36.756084,141.62126,
HADDON,VIC,-37.587827,143.701222,3351.0
HADFIELD,VIC,-37.710436,144.949325,3046.0
HALLAM,VIC,-38.00434,145.269996,3803.0
HALLAM,VIC,-38.00434,145.269996,3803.0
HALLORA,VIC,-38.25391,145.838567,3818.0
HALLORA,VIC,-38.25391,145.838567,3818.0
HALLS GAP,VIC,-37.131316,142.533022,3381.0
HALLS GAP,VIC,-37.131316,142.533022,3381.0
HALLSTON,VIC,-38.35853,146.033162,3953.0
HALLSTON,VIC,-38.35853,146.033162,3953.0
HAMILTON,VIC,-37.74167,142.021769,3300.0
HAMLYN HEIGHTS,VIC,-38.118717,144.323019,3215.0
HAMPTON,VIC,-37.937804,145.011044,3188.0
HAMPTON EAST,VIC,-37.938508,145.030342,3188.0
HAMPTON EAST,VIC,-37.938508,145.030342,3188.0
HAMPTON PARK,VIC,-38.042114,145.268447,3976.0
HAMPTON PARK,VIC,-38.042114,145.268447,3976.0
HANSONVILLE,VIC,-36.619536,146.300153,3675.0
HANSONVILLE,VIC,-36.619536,146.300153,3675.0
HAPPY VALLEY,VIC,-34.695205,142.717477,3360.0
HAPPY VALLEY,VIC,-34.695205,142.717477,3549.0
HAPPY VALLEY,VIC,-37.726922,143.596656,3360.0
HAPPY VALLEY,VIC,-37.726922,143.596656,3549.0
HARCOURT,VIC,-36.995529,144.260505,3453.0
HARCOURT NORTH,VIC,-36.954256,144.276688,3453.0
HARCOURT NORTH,VIC,-36.954256,144.276688,3453.0
HARKAWAY,VIC,-37.992682,145.356186,3806.0
HARKNESS,VIC,-37.65449,144.546266,3337.0
HARMERS HAVEN,VIC,-38.655528,145.577782,3995.0
HARMERS HAVEN,VIC,-38.655528,145.577782,3995.0
HARRIETVILLE,VIC,-36.892808,147.050135,3741.0
HARRIETVILLE,VIC,-36.892808,147.050135,3741.0
HARROW,VIC,-37.142116,141.622668,3317.0
HARSTON,VIC,-36.459273,145.118236,3616.0
HASTINGS,VIC,-38.29789,145.185679,3915.0
HATTAH,VIC,-34.710977,142.27982,3501.0
HAVELOCK,VIC,-36.969042,143.785626,3465.0
HAVEN,VIC,-36.756882,142.19243,3401.0
HAVILAH,VIC,-36.619578,146.894755,3737.0
HAWKESDALE,VIC,-38.086815,142.279214,3287.0
HAWKHURST,VIC,-37.448806,147.167385,3862.0
HAWTHORN,VIC,-37.828591,145.034393,3122.0
HAWTHORN EAST,VIC,-37.831954,145.049831,3123.0
HAWTHORN EAST,VIC,-37.831954,145.049831,3123.0
HAZEL PARK,VIC,-38.634438,146.38741,3966.0
HAZELWOOD,VIC,-38.288934,146.373903,3840.0
HAZELWOOD NORTH,VIC,-38.270841,146.478824,3840.0
HAZELWOOD NORTH,VIC,-38.270841,146.478824,3840.0
HAZELWOOD SOUTH,VIC,-38.318387,146.460246,3840.0
HAZELWOOD SOUTH,VIC,-38.318387,146.460246,3840.0
HEALESVILLE,VIC,-37.666614,145.559004,3777.0
HEATH HILL,VIC,-38.239224,145.707325,3981.0
HEATHCOTE,VIC,-36.909731,144.725059,3523.0
HEATHCOTE JUNCTION,VIC,-37.380609,145.047972,3758.0
HEATHCOTE JUNCTION,VIC,-37.380609,145.047972,3758.0
HEATHCOTE SOUTH,VIC,-37.00511,144.703352,3523.0
HEATHCOTE SOUTH,VIC,-37.00511,144.703352,3523.0
HEATHERTON,VIC,-37.955872,145.089596,3202.0
HEATHMERE,VIC,-38.213623,141.638651,3305.0
HEATHMONT,VIC,-37.828933,145.246051,3135.0
HEDLEY,VIC,-38.669618,146.559427,3967.0
HEIDELBERG,VIC,-37.751351,145.069741,3084.0
HEIDELBERG HEIGHTS,VIC,-37.742687,145.053204,3081.0
